,sex,age,answer_duration,lived_in_prefecture,lived_in_region,lived_in,lives_in_prefecture,lives_in_region,lives_in,changed_city,a1,b1,c1,d1,e1,f1,g1,h1,i1,j1,a2,b2,c2,d2,e2,f2,g2,h2,i2,j2
1415,0,2,240,6,1,0,6,1,0,0,8,4,1,9,6,7,3,2,5,10,0,0,0,0,0,0,0,0,0,0
1416,1,2,236,18,5,0,18,5,0,0,3,6,5,4,10,1,9,2,7,8,0,0,0,0,0,0,0,0,0,0
1417,1,2,446,18,5,0,18,5,0,0,5,7,1,3,4,2,9,10,6,8,0,0,0,0,0,0,0,0,0,0
1418,1,2,331,39,9,1,12,3,0,1,10,3,5,6,1,2,9,4,7,8,0,0,0,0,0,0,0,0,0,0
1419,0,2,312,9,3,0,13,3,0,1,8,1,5,6,9,3,7,2,10,4,0,0,0,0,0,0,0,0,0,0
1420,0,1,185,13,3,0,0,0,0,1,8,4,5,3,10,1,6,2,7,9,0,0,0,0,0,0,0,0,0,0
1421,0,2,274,18,5,0,10,3,0,1,1,2,5,3,6,7,10,4,8,9,0,0,0,0,0,0,0,0,0,0
1422,1,2,259,29,6,1,29,6,1,0,3,1,4,10,9,5,6,7,2,8,0,0,0,0,0,0,0,0,0,0
1423,0,2,517,7,2,0,7,2,0,0,7,1,5,4,2,8,10,3,9,6,0,0,0,0,0,0,0,0,0,0
1424,1,2,285,12,3,0,13,3,0,1,2,4,7,1,3,5,6,10,8,9,0,0,0,0,0,0,0,0,0,0
1425,1,0,407,13,3,0,13,3,0,0,4,3,2,9,10,6,8,1,5,7,0,0,0,0,0,0,0,0,0,0
1426,1,2,199,17,4,0,13,3,0,1,1,3,2,9,8,5,4,6,7,10,0,0,0,0,0,0,0,0,0,0
1427,0,2,406,17,4,0,12,3,0,1,4,10,7,5,2,3,9,1,8,6,0,0,0,0,0,0,0,0,0,0
1428,0,3,278,2,1,0,4,1,0,1,3,7,4,6,2,5,10,1,8,9,0,0,0,0,0,0,0,0,0,0
1429,0,5,286,0,0,0,6,1,0,1,5,9,2,4,6,3,7,1,10,8,0,0,0,0,0,0,0,0,0,0
1430,0,0,309,14,3,0,13,3,0,1,2,3,6,1,9,5,10,7,4,8,0,0,0,0,0,0,0,0,0,0
1431,1,2,294,35,8,1,35,8,1,0,3,4,9,7,1,2,5,8,10,6,0,0,0,0,0,0,0,0,0,0
1432,1,1,353,8,3,0,8,3,0,0,2,6,4,5,8,1,9,3,7,10,0,0,0,0,0,0,0,0,0,0
1433,0,4,384,0,0,0,0,0,0,0,6,5,2,4,3,8,7,1,10,9,0,0,0,0,0,0,0,0,0,0
1434,1,0,215,4,1,0,4,1,0,0,1,5,3,7,8,6,9,2,4,10,0,0,0,0,0,0,0,0,0,0
1435,0,3,251,13,3,0,26,6,1,1,4,10,2,5,9,8,7,1,3,6,0,0,0,0,0,0,0,0,0,0
1436,0,3,552,28,6,1,28,6,1,0,10,4,3,6,8,1,7,2,5,9,0,0,0,0,0,0,0,0,0,0
1437,1,2,287,25,6,1,23,6,1,1,4,5,3,8,2,6,9,1,7,10,0,0,0,0,0,0,0,0,0,0
1438,0,3,314,29,6,1,29,6,1,0,4,7,6,2,1,9,10,3,5,8,0,0,0,0,0,0,0,0,0,0
1439,1,3,317,14,3,0,14,3,0,0,4,6,2,3,10,9,5,8,7,1,0,0,0,0,0,0,0,0,0,0
1440,1,1,197,9,3,0,9,3,0,0,3,9,2,5,8,10,4,1,6,7,0,0,0,0,0,0,0,0,0,0
1441,1,2,229,26,6,1,33,7,1,1,3,8,2,4,9,10,6,1,5,7,0,0,0,0,0,0,0,0,0,0
1442,0,1,289,14,3,0,13,3,0,1,6,3,7,8,9,5,4,1,2,10,0,0,0,0,0,0,0,0,0,0
1443,0,1,211,11,3,0,11,3,0,0,2,4,9,8,6,3,1,5,10,7,0,0,0,0,0,0,0,0,0,0
1444,1,2,266,26,6,1,16,3,0,1,8,6,5,4,3,2,7,1,9,10,0,0,0,0,0,0,0,0,0,0
1445,1,1,230,19,5,0,18,5,0,1,2,3,7,1,10,9,4,8,6,5,0,0,0,0,0,0,0,0,0,0
1446,1,2,185,43,9,1,43,9,1,0,10,9,5,7,1,2,6,3,4,8,0,0,0,0,0,0,0,0,0,0
1447,1,1,245,42,9,1,39,9,1,1,9,1,8,10,4,5,2,6,7,3,0,0,0,0,0,0,0,0,0,0
1448,1,4,446,31,7,1,13,3,0,1,4,9,3,6,2,5,8,1,7,10,0,0,0,0,0,0,0,0,0,0
1449,1,2,549,26,6,1,26,6,1,0,2,5,6,3,8,4,10,1,7,9,0,0,0,0,0,0,0,0,0,0
1450,1,2,302,0,0,0,0,0,0,0,2,7,6,8,10,1,4,5,9,3,0,0,0,0,0,0,0,0,0,0
1451,1,0,284,26,6,1,13,3,0,1,1,7,4,5,10,6,8,2,3,9,0,0,0,0,0,0,0,0,0,0
1452,1,2,262,0,0,0,13,3,0,1,4,2,5,10,9,1,3,8,6,7,0,0,0,0,0,0,0,0,0,0
1453,1,3,380,17,4,0,17,4,0,0,5,2,3,8,4,10,7,1,6,9,0,0,0,0,0,0,0,0,0,0
1454,1,1,258,39,9,1,39,9,1,0,4,10,8,5,2,3,7,1,6,9,0,0,0,0,0,0,0,0,0,0
1455,1,1,467,13,3,0,13,3,0,0,4,10,9,5,8,3,7,2,1,6,0,0,0,0,0,0,0,0,0,0
1456,0,2,366,12,3,0,12,3,0,0,5,6,8,4,2,3,9,1,7,10,0,0,0,0,0,0,0,0,0,0
1457,1,1,268,29,6,1,29,6,1,0,8,1,5,3,9,2,7,4,6,10,0,0,0,0,0,0,0,0,0,0
1458,1,0,240,14,3,0,14,3,0,0,5,10,3,8,9,1,7,2,4,6,0,0,0,0,0,0,0,0,0,0
1459,0,2,183,11,3,0,11,3,0,0,9,4,2,3,10,1,7,8,5,6,0,0,0,0,0,0,0,0,0,0
1460,0,2,484,4,1,0,4,1,0,0,3,4,7,2,1,9,6,5,8,10,0,0,0,0,0,0,0,0,0,0
1461,1,1,372,11,3,0,11,3,0,0,8,5,7,9,1,2,4,3,6,10,0,0,0,0,0,0,0,0,0,0
1462,0,1,468,22,2,0,22,2,0,0,5,4,8,3,6,1,7,2,9,10,0,0,0,0,0,0,0,0,0,0
1463,1,1,182,31,7,1,31,7,1,0,5,6,1,3,4,10,7,2,8,9,0,0,0,0,0,0,0,0,0,0
1464,0,4,339,10,3,0,10,3,0,0,4,6,1,9,10,8,7,2,3,5,0,0,0,0,0,0,0,0,0,0
1465,0,1,194,12,3,0,12,3,0,0,4,3,6,8,5,1,9,2,7,10,0,0,0,0,0,0,0,0,0,0
1466,1,1,274,13,3,0,13,3,0,0,4,10,5,6,1,7,9,2,3,8,0,0,0,0,0,0,0,0,0,0
1467,0,0,257,13,3,0,13,3,0,0,5,10,2,7,8,9,4,1,3,6,0,0,0,0,0,0,0,0,0,0
1468,0,3,359,44,9,1,44,9,1,0,5,7,3,6,4,10,9,1,2,8,0,0,0,0,0,0,0,0,0,0
1469,1,0,221,9,3,0,9,3,0,0,1,6,3,2,7,4,8,5,10,9,0,0,0,0,0,0,0,0,0,0
1470,1,1,328,21,2,0,21,2,0,0,4,6,5,9,1,2,8,3,7,10,0,0,0,0,0,0,0,0,0,0
1471,0,3,479,34,7,1,18,5,0,1,3,7,4,8,1,6,10,2,5,9,0,0,0,0,0,0,0,0,0,0
1472,1,3,304,18,5,0,18,5,0,0,3,2,6,4,9,7,8,5,1,10,0,0,0,0,0,0,0,0,0,0
1473,1,2,389,5,1,0,11,3,0,1,6,2,7,8,1,10,5,3,4,9,0,0,0,0,0,0,0,0,0,0
1474,0,2,254,14,3,0,17,4,0,1,5,3,7,6,1,4,8,2,10,9,0,0,0,0,0,0,0,0,0,0
1475,0,3,256,28,6,1,28,6,1,0,1,2,4,3,5,10,9,6,7,8,0,0,0,0,0,0,0,0,0,0
1476,1,1,209,11,3,0,11,3,0,0,4,7,3,6,5,2,8,1,9,10,0,0,0,0,0,0,0,0,0,0
1477,1,1,617,17,4,0,17,4,0,0,3,4,6,5,10,2,8,1,7,9,0,0,0,0,0,0,0,0,0,0
1478,1,2,443,4,1,0,0,0,0,1,1,4,5,8,6,3,10,2,7,9,0,0,0,0,0,0,0,0,0,0
1479,1,2,197,25,6,1,25,6,1,0,6,9,4,3,10,1,7,2,5,8,0,0,0,0,0,0,0,0,0,0
1480,0,0,221,12,3,0,12,3,0,0,9,8,1,7,10,3,4,2,5,6,0,0,0,0,0,0,0,0,0,0
1481,1,2,288,36,8,1,36,8,1,0,3,6,4,8,2,5,9,1,7,10,0,0,0,0,0,0,0,0,0,0
1482,0,1,278,18,5,0,12,3,0,1,5,8,7,6,9,10,4,3,1,2,0,0,0,0,0,0,0,0,0,0
1483,1,1,281,18,5,0,18,5,0,0,4,1,5,8,9,10,2,3,7,6,0,0,0,0,0,0,0,0,0,0
1484,0,2,362,29,6,1,29,6,1,0,5,4,6,8,2,3,10,1,7,9,0,0,0,0,0,0,0,0,0,0
1485,0,3,450,26,6,1,29,6,1,1,10,4,7,2,3,9,6,1,5,8,0,0,0,0,0,0,0,0,0,0
1486,1,4,307,26,6,1,26,6,1,0,9,1,7,2,3,6,5,4,8,10,0,0,0,0,0,0,0,0,0,0
1487,0,3,269,12,3,0,11,3,0,1,3,9,5,8,10,6,1,7,4,2,0,0,0,0,0,0,0,0,0,0
1488,1,3,317,29,6,1,29,6,1,0,2,1,3,5,7,8,9,4,6,10,0,0,0,0,0,0,0,0,0,0
1489,0,3,228,25,6,1,25,6,1,0,4,6,3,2,5,8,7,1,9,10,0,0,0,0,0,0,0,0,0,0
1490,0,1,259,14,3,0,14,3,0,0,6,4,3,5,10,7,8,2,1,9,0,0,0,0,0,0,0,0,0,0
1491,0,4,253,33,7,1,10,3,0,1,3,9,6,1,8,5,2,10,4,7,0,0,0,0,0,0,0,0,0,0
1492,0,2,388,3,1,0,23,6,1,1,4,1,6,5,2,7,8,3,9,10,0,0,0,0,0,0,0,0,0,0
1493,1,3,403,13,3,0,11,3,0,1,4,1,6,5,10,3,8,2,7,9,0,0,0,0,0,0,0,0,0,0
1494,1,0,403,11,3,0,11,3,0,0,9,8,1,10,4,3,7,2,5,6,0,0,0,0,0,0,0,0,0,0
1495,0,2,204,13,3,0,14,3,0,1,10,3,5,8,2,1,6,4,7,9,0,0,0,0,0,0,0,0,0,0
1496,1,1,352,29,6,1,26,6,1,1,4,2,7,8,1,5,10,3,6,9,0,0,0,0,0,0,0,0,0,0
1497,1,1,347,10,3,0,13,3,0,1,8,4,3,6,2,7,9,1,5,10,0,0,0,0,0,0,0,0,0,0
1498,0,2,218,13,3,0,13,3,0,0,6,8,5,7,10,1,2,4,9,3,1,6,2,4,8,5,7,3,10,9
1499,1,2,291,23,6,1,26,6,1,1,2,5,4,3,7,6,8,1,9,10,0,0,0,0,0,0,0,0,0,0
1500,1,2,257,29,6,1,26,6,1,1,1,3,6,2,4,8,7,5,9,10,0,0,0,0,0,0,0,0,0,0
1501,1,2,295,13,3,0,13,3,0,0,9,7,4,8,10,5,3,1,2,6,3,6,1,2,9,10,7,5,4,8
1502,0,2,183,18,5,0,18,5,0,0,4,1,3,10,8,5,7,2,6,9,0,0,0,0,0,0,0,0,0,0
1503,0,1,339,40,9,1,40,9,1,0,3,1,2,5,8,6,7,10,4,9,0,0,0,0,0,0,0,0,0,0
1504,0,2,298,26,6,1,26,6,1,0,1,3,8,7,5,4,6,2,9,10,0,0,0,0,0,0,0,0,0,0
1505,1,2,243,39,9,1,41,9,1,1,6,7,4,5,1,3,10,2,8,9,0,0,0,0,0,0,0,0,0,0
1506,0,2,611,0,0,0,0,0,0,0,2,3,1,8,5,6,9,7,4,10,0,0,0,0,0,0,0,0,0,0
1507,0,1,434,0,0,0,0,0,0,0,4,10,2,5,7,3,6,1,8,9,0,0,0,0,0,0,0,0,0,0
1508,0,2,220,15,4,0,15,4,0,0,9,10,1,5,6,3,7,2,4,8,0,0,0,0,0,0,0,0,0,0
1509,1,3,248,12,3,0,13,3,0,1,5,7,4,6,1,2,9,3,8,10,0,0,0,0,0,0,0,0,0,0
1510,0,2,298,12,3,0,13,3,0,1,6,3,2,5,4,7,9,1,8,10,0,0,0,0,0,0,0,0,0,0
1511,1,2,332,26,6,1,23,6,1,1,2,4,6,7,9,10,3,1,5,8,0,0,0,0,0,0,0,0,0,0
1512,1,3,193,11,3,0,11,3,0,0,3,4,7,6,10,5,1,8,9,2,0,0,0,0,0,0,0,0,0,0
1513,0,1,248,12,3,0,37,8,1,1,8,9,4,6,2,3,7,1,5,10,0,0,0,0,0,0,0,0,0,0
1514,0,1,338,12,3,0,12,3,0,0,6,2,5,7,1,3,10,4,8,9,0,0,0,0,0,0,0,0,0,0
1515,1,2,290,0,0,0,0,0,0,0,4,6,5,7,2,3,8,1,9,10,0,0,0,0,0,0,0,0,0,0
1516,1,4,284,18,5,0,18,5,0,0,6,8,3,4,7,9,10,2,1,5,0,0,0,0,0,0,0,0,0,0
1517,1,2,262,40,9,1,14,3,0,1,3,4,5,9,8,2,7,1,6,10,0,0,0,0,0,0,0,0,0,0
1518,1,4,482,29,6,1,27,6,1,1,9,5,3,2,1,6,8,7,4,10,0,0,0,0,0,0,0,0,0,0
1519,0,1,355,21,2,0,31,7,1,1,4,5,6,8,2,1,10,3,7,9,0,0,0,0,0,0,0,0,0,0
1520,0,2,238,24,5,0,24,5,0,0,10,8,2,9,7,4,3,1,5,6,0,0,0,0,0,0,0,0,0,0
1521,1,2,202,0,0,0,0,0,0,0,9,3,1,10,4,6,7,2,5,8,1,9,2,8,10,4,7,5,3,6
1522,0,2,275,13,3,0,13,3,0,0,10,3,2,5,6,8,9,1,4,7,0,0,0,0,0,0,0,0,0,0
1523,0,2,194,17,4,0,14,3,0,1,9,1,3,5,2,4,8,6,7,10,0,0,0,0,0,0,0,0,0,0
1524,0,2,274,26,6,1,26,6,1,0,9,6,3,8,10,7,4,1,2,5,0,0,0,0,0,0,0,0,0,0
1525,1,2,376,29,6,1,29,6,1,0,6,2,5,1,10,9,7,4,3,8,0,0,0,0,0,0,0,0,0,0
1526,1,1,427,13,3,0,13,3,0,0,3,2,7,10,1,6,8,4,5,9,0,0,0,0,0,0,0,0,0,0
1527,0,1,275,19,5,0,19,5,0,0,2,7,5,4,10,6,9,1,3,8,0,0,0,0,0,0,0,0,0,0
1528,0,1,188,35,8,1,35,8,1,0,2,10,5,3,9,8,6,1,4,7,0,0,0,0,0,0,0,0,0,0
1529,1,0,285,20,2,0,20,2,0,0,1,8,7,2,9,3,5,4,10,6,0,0,0,0,0,0,0,0,0,0
1530,1,1,399,25,6,1,25,6,1,0,8,10,4,7,6,2,5,1,3,9,0,0,0,0,0,0,0,0,0,0
1531,1,2,399,18,5,0,18,5,0,0,10,4,1,6,9,7,5,3,2,8,0,0,0,0,0,0,0,0,0,0
1532,0,2,182,11,3,0,11,3,0,0,1,4,10,3,8,7,9,6,5,2,0,0,0,0,0,0,0,0,0,0
1533,1,2,251,12,3,0,13,3,0,1,9,8,4,7,10,5,1,3,6,2,0,0,0,0,0,0,0,0,0,0
1534,0,1,278,19,5,0,18,5,0,1,3,2,1,5,10,6,7,8,4,9,0,0,0,0,0,0,0,0,0,0
1535,1,1,297,14,3,0,14,3,0,0,2,9,1,7,10,8,4,3,5,6,0,0,0,0,0,0,0,0,0,0
1536,0,2,203,14,3,0,14,3,0,0,10,2,5,3,1,6,8,4,9,7,0,0,0,0,0,0,0,0,0,0
1537,1,0,188,18,5,0,18,5,0,0,5,3,4,6,10,1,8,2,7,9,0,0,0,0,0,0,0,0,0,0
1538,1,1,251,13,3,0,13,3,0,0,7,5,4,9,2,3,6,1,8,10,0,0,0,0,0,0,0,0,0,0
1539,1,0,289,29,6,1,29,6,1,0,1,5,2,4,9,10,8,7,3,6,0,0,0,0,0,0,0,0,0,0
1540,1,5,642,20,2,0,20,2,0,0,4,7,3,9,2,1,10,5,6,8,0,0,0,0,0,0,0,0,0,0
1541,0,5,334,29,6,1,13,3,0,1,3,4,5,6,2,7,10,1,8,9,0,0,0,0,0,0,0,0,0,0
1542,1,2,283,13,3,0,13,3,0,0,8,6,9,5,7,3,4,2,1,10,0,0,0,0,0,0,0,0,0,0
1543,0,1,235,14,3,0,12,3,0,1,5,3,6,7,2,4,9,1,8,10,0,0,0,0,0,0,0,0,0,0
1544,1,3,310,26,6,1,26,6,1,0,8,1,2,5,10,9,7,4,3,6,0,0,0,0,0,0,0,0,0,0
1545,1,1,322,10,3,0,14,3,0,1,3,7,4,2,5,9,8,1,6,10,0,0,0,0,0,0,0,0,0,0
1546,1,2,230,12,3,0,12,3,0,0,8,10,5,6,1,4,3,2,7,9,0,0,0,0,0,0,0,0,0,0
1547,0,2,257,14,3,0,14,3,0,0,8,2,4,9,3,5,7,1,6,10,0,0,0,0,0,0,0,0,0,0
1548,0,2,251,23,6,1,23,6,1,0,6,1,9,7,2,3,5,8,4,10,0,0,0,0,0,0,0,0,0,0
1549,0,2,186,26,6,1,13,3,0,1,3,6,2,10,9,8,4,1,5,7,0,0,0,0,0,0,0,0,0,0
1550,1,2,315,26,6,1,26,6,1,0,2,5,4,6,3,1,7,8,9,10,0,0,0,0,0,0,0,0,0,0
1551,1,1,350,4,1,0,8,3,0,1,4,2,1,3,10,6,5,8,7,9,0,0,0,0,0,0,0,0,0,0
1552,0,4,345,13,3,0,13,3,0,0,5,4,3,7,2,9,8,1,6,10,0,0,0,0,0,0,0,0,0,0
1553,1,0,282,8,3,0,8,3,0,0,2,5,8,4,10,6,3,1,9,7,0,0,0,0,0,0,0,0,0,0
1554,0,4,217,10,3,0,10,3,0,0,7,4,2,3,10,9,8,5,1,6,0,0,0,0,0,0,0,0,0,0
1555,1,1,281,14,3,0,17,4,0,1,2,8,3,7,6,4,9,1,5,10,0,0,0,0,0,0,0,0,0,0
1556,0,1,224,8,3,0,13,3,0,1,6,3,4,5,10,7,1,2,8,9,0,0,0,0,0,0,0,0,0,0
1557,1,1,369,26,6,1,13,3,0,1,6,1,4,5,10,7,8,3,2,9,0,0,0,0,0,0,0,0,0,0
1558,0,2,279,13,3,0,13,3,0,0,2,1,4,8,10,6,5,3,7,9,5,10,4,2,3,6,8,1,7,9
1559,1,1,337,18,5,0,18,5,0,0,6,7,1,2,10,9,5,3,4,8,0,0,0,0,0,0,0,0,0,0
1560,0,1,230,13,3,0,13,3,0,0,6,9,3,2,1,4,8,5,7,10,0,0,0,0,0,0,0,0,0,0
1561,1,2,217,12,3,0,2,1,0,1,3,8,2,7,10,9,1,4,6,5,0,0,0,0,0,0,0,0,0,0
1562,1,1,198,14,3,0,14,3,0,0,4,6,7,1,2,5,8,3,9,10,3,7,2,6,10,9,1,5,4,8
1563,0,0,443,29,6,1,29,6,1,0,6,4,5,7,10,2,8,1,3,9,0,0,0,0,0,0,0,0,0,0
1564,1,2,240,11,3,0,11,3,0,0,2,4,9,3,5,1,8,6,7,10,0,0,0,0,0,0,0,0,0,0
1565,1,4,304,31,7,1,31,7,1,0,5,7,6,9,1,3,8,2,4,10,0,0,0,0,0,0,0,0,0,0
1566,1,2,356,26,6,1,13,3,0,1,8,2,4,9,6,3,5,1,7,10,0,0,0,0,0,0,0,0,0,0
1567,1,3,196,29,6,1,29,6,1,0,9,3,2,5,10,4,6,1,8,7,0,0,0,0,0,0,0,0,0,0
1568,0,1,398,13,3,0,11,3,0,1,6,2,3,5,9,10,7,1,4,8,0,0,0,0,0,0,0,0,0,0
1569,1,2,308,26,6,1,26,6,1,0,2,9,4,1,3,6,10,5,7,8,0,0,0,0,0,0,0,0,0,0
1570,1,1,423,14,3,0,14,3,0,0,5,9,1,4,7,6,8,2,3,10,0,0,0,0,0,0,0,0,0,0
1571,1,2,246,30,7,1,31,7,1,1,7,4,6,8,1,3,9,2,5,10,0,0,0,0,0,0,0,0,0,0
1572,1,2,538,13,3,0,11,3,0,1,7,5,2,8,3,4,10,1,6,9,0,0,0,0,0,0,0,0,0,0
1573,1,2,330,23,6,1,29,6,1,1,2,10,3,1,7,6,8,4,5,9,0,0,0,0,0,0,0,0,0,0
1574,1,3,186,42,9,1,39,9,1,1,8,3,4,7,1,6,9,2,5,10,0,0,0,0,0,0,0,0,0,0
1575,0,1,277,10,3,0,10,3,0,0,3,9,5,10,1,4,7,2,6,8,0,0,0,0,0,0,0,0,0,0
1576,1,1,252,26,6,1,26,6,1,0,2,1,4,3,9,10,6,8,5,7,0,0,0,0,0,0,0,0,0,0
1577,1,2,274,14,3,0,14,3,0,0,5,2,9,7,3,10,4,1,6,8,0,0,0,0,0,0,0,0,0,0
1578,1,1,489,4,1,0,11,3,0,1,3,7,5,8,4,1,9,2,6,10,0,0,0,0,0,0,0,0,0,0
1579,0,2,329,26,6,1,26,6,1,0,1,10,3,9,8,6,7,2,4,5,0,0,0,0,0,0,0,0,0,0
1580,0,0,315,13,3,0,13,3,0,0,1,6,7,2,9,5,3,8,10,4,0,0,0,0,0,0,0,0,0,0
1581,0,2,250,30,7,1,14,3,0,1,1,3,8,4,6,2,5,7,9,10,0,0,0,0,0,0,0,0,0,0
1582,1,2,304,7,2,0,6,1,0,1,5,7,2,4,8,10,6,3,1,9,0,0,0,0,0,0,0,0,0,0
1583,0,3,187,13,3,0,13,3,0,0,5,3,7,9,2,4,8,1,6,10,0,0,0,0,0,0,0,0,0,0
1584,0,2,172,23,6,1,23,6,1,0,6,1,4,8,10,3,7,2,5,9,0,0,0,0,0,0,0,0,0,0
1585,1,3,309,34,7,1,34,7,1,0,5,2,7,4,1,3,9,6,8,10,0,0,0,0,0,0,0,0,0,0
1586,1,3,301,16,3,0,16,3,0,0,6,10,4,2,3,1,9,5,7,8,0,0,0,0,0,0,0,0,0,0
1587,0,0,239,23,6,1,23,6,1,0,1,10,5,2,9,8,6,3,7,4,0,0,0,0,0,0,0,0,0,0
1588,0,4,242,13,3,0,13,3,0,0,4,3,6,8,1,5,10,2,7,9,0,0,0,0,0,0,0,0,0,0
1589,0,2,303,13,3,0,16,3,0,1,3,7,4,6,1,5,8,2,9,10,0,0,0,0,0,0,0,0,0,0
1590,1,0,244,18,5,0,18,5,0,0,4,8,6,9,5,3,2,1,7,10,0,0,0,0,0,0,0,0,0,0
1591,0,4,352,39,9,1,39,9,1,0,9,4,6,5,2,3,10,1,7,8,0,0,0,0,0,0,0,0,0,0
1592,0,4,219,13,3,0,14,3,0,1,4,1,3,8,10,7,6,2,5,9,0,0,0,0,0,0,0,0,0,0
1593,1,1,208,10,3,0,10,3,0,0,7,10,4,3,2,1,6,5,9,8,0,0,0,0,0,0,0,0,0,0
1594,1,0,765,0,0,0,0,0,0,0,8,6,5,9,1,4,7,2,3,10,0,0,0,0,0,0,0,0,0,0
1595,1,2,385,10,3,0,10,3,0,0,1,7,3,5,8,10,9,2,4,6,0,0,0,0,0,0,0,0,0,0
1596,1,2,192,0,0,0,0,0,0,0,3,9,7,4,6,2,5,1,8,10,0,0,0,0,0,0,0,0,0,0
1597,1,1,335,29,6,1,29,6,1,0,4,8,6,2,3,5,7,1,9,10,0,0,0,0,0,0,0,0,0,0
1598,1,1,379,10,3,0,13,3,0,1,5,4,6,9,2,3,8,1,7,10,0,0,0,0,0,0,0,0,0,0
1599,1,0,350,14,3,0,14,3,0,0,7,10,2,8,9,4,5,1,3,6,5,9,3,4,10,2,8,1,7,6
1600,0,3,325,29,6,1,0,0,0,1,4,6,7,5,1,2,8,3,9,10,0,0,0,0,0,0,0,0,0,0
1601,1,1,230,12,3,0,12,3,0,0,7,2,3,8,10,9,4,1,5,6,0,0,0,0,0,0,0,0,0,0
1602,0,0,218,17,4,0,17,4,0,0,8,1,7,6,2,3,5,9,10,4,0,0,0,0,0,0,0,0,0,0
1603,0,3,340,31,7,1,34,7,1,1,4,1,3,8,10,9,6,2,5,7,0,0,0,0,0,0,0,0,0,0
1604,1,1,249,26,6,1,26,6,1,0,6,2,8,1,5,3,7,4,9,10,0,0,0,0,0,0,0,0,0,0
1605,0,2,179,19,5,0,19,5,0,0,4,2,5,8,1,7,9,3,6,10,0,0,0,0,0,0,0,0,0,0
1606,0,1,188,29,6,1,29,6,1,0,5,1,4,8,9,10,3,2,7,6,0,0,0,0,0,0,0,0,0,0
1607,0,3,415,26,6,1,29,6,1,1,5,7,4,6,2,10,8,1,3,9,0,0,0,0,0,0,0,0,0,0
1608,1,1,258,40,9,1,30,7,1,1,5,6,3,7,4,9,10,2,1,8,0,0,0,0,0,0,0,0,0,0
1609,1,1,216,1,1,0,0,0,0,1,4,7,6,5,2,3,10,1,9,8,0,0,0,0,0,0,0,0,0,0
1610,1,1,268,17,4,0,17,4,0,0,7,9,3,6,10,1,5,2,4,8,0,0,0,0,0,0,0,0,0,0
1611,1,3,271,13,3,0,39,9,1,1,2,1,7,4,10,8,5,9,3,6,0,0,0,0,0,0,0,0,0,0
1612,0,2,263,39,9,1,39,9,1,0,5,4,2,8,3,10,6,1,7,9,0,0,0,0,0,0,0,0,0,0
1613,0,4,297,29,6,1,29,6,1,0,10,4,3,9,1,7,5,2,6,8,0,0,0,0,0,0,0,0,0,0
1614,1,1,352,0,0,0,0,0,0,0,1,6,9,4,2,3,5,8,10,7,0,0,0,0,0,0,0,0,0,0
1615,0,2,203,4,1,0,4,1,0,0,3,5,8,2,1,4,10,6,7,9,0,0,0,0,0,0,0,0,0,0
1616,0,0,214,39,9,1,39,9,1,0,4,7,3,9,1,6,10,2,8,5,0,0,0,0,0,0,0,0,0,0
1617,1,3,272,30,7,1,30,7,1,0,10,4,5,3,2,1,9,7,6,8,0,0,0,0,0,0,0,0,0,0
1618,0,3,240,14,3,0,14,3,0,0,7,2,3,6,9,8,4,1,5,10,0,0,0,0,0,0,0,0,0,0
1619,0,3,530,26,6,1,26,6,1,0,9,1,4,3,8,7,6,2,5,10,0,0,0,0,0,0,0,0,0,0
1620,0,1,527,39,9,1,39,9,1,0,6,9,2,3,10,4,7,1,5,8,0,0,0,0,0,0,0,0,0,0
1621,1,2,274,0,0,0,0,0,0,0,3,1,8,6,5,2,4,7,9,10,4,6,1,7,10,3,8,2,5,9
1622,1,1,326,26,6,1,26,6,1,0,6,5,3,2,10,7,4,1,8,9,0,0,0,0,0,0,0,0,0,0
1623,1,3,216,11,3,0,11,3,0,0,1,4,9,2,10,5,6,8,7,3,0,0,0,0,0,0,0,0,0,0
1624,1,1,170,18,5,0,18,5,0,0,1,2,6,7,9,10,4,8,3,5,0,0,0,0,0,0,0,0,0,0
1625,0,4,235,14,3,0,14,3,0,0,7,5,4,10,2,3,8,1,6,9,0,0,0,0,0,0,0,0,0,0
1626,1,1,419,8,3,0,14,3,0,1,8,7,2,10,9,4,6,1,3,5,0,0,0,0,0,0,0,0,0,0
1627,1,1,375,19,5,0,14,3,0,1,3,10,7,8,6,1,4,2,5,9,0,0,0,0,0,0,0,0,0,0
1628,0,3,311,13,3,0,13,3,0,0,6,1,9,2,10,5,3,7,8,4,0,0,0,0,0,0,0,0,0,0
1629,0,1,177,31,7,1,13,3,0,1,8,1,4,10,3,7,6,2,5,9,0,0,0,0,0,0,0,0,0,0
1630,1,2,459,8,3,0,14,3,0,1,3,4,7,5,1,2,8,6,9,10,0,0,0,0,0,0,0,0,0,0
1631,0,1,181,29,6,1,29,6,1,0,7,10,5,4,3,1,8,2,6,9,0,0,0,0,0,0,0,0,0,0
1632,1,0,218,41,9,1,41,9,1,0,1,5,10,6,7,8,3,9,4,2,0,0,0,0,0,0,0,0,0,0
1633,0,1,187,14,3,0,14,3,0,0,5,4,3,6,1,10,7,2,8,9,9,8,3,7,10,1,6,2,4,5
1634,1,0,236,13,3,0,13,3,0,0,9,10,7,8,4,5,2,1,3,6,0,0,0,0,0,0,0,0,0,0
